"","dracor_id","filename","firstAuthor","title","subtitle","normalizedGenre","yearNormalized","size","C","density","L","averageDegree","diameter","numOfSpeakers","numConnectedComponents","numEdges","numOfSegments","numOfActs","C_rand","L_rand","C_dev","L_dev","S","swn","analysis2","swt","swt_VeBiDraCor_Struc","swt_VeBiDraCor_Struc_Hist","sft_VeBiDraCor_lin","sft_VeBiDraCor_pl","sft_VeBiDraCor_quad","sft_VeBiDraCor_exp","sft_VeBiDraCor_Struc_lin","sft_VeBiDraCor_Struc_pl","sft_VeBiDraCor_Struc_quad","sft_VeBiDraCor_Struc_exp","sft_VeBiDraCor_Struc_Hist_lin","sft_VeBiDraCor_Struc_Hist_pl","sft_VeBiDraCor_Struc_Hist_quad","sft_VeBiDraCor_Struc_Hist_exp","sft_VeBiDraCor","sft_VeBiDraCor_Struc","sft_VeBiDraCor_Struc_Hist"
"78","cal000052","quien-hallara-mujer-fuerte","Calderón","¿Quién hallará mujer fuerte?","Auto historial alegórico intitulado","",1672,21,1,1,1,20,1,21,1,210,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","cal000053","suenos-hay-que-verdad-son","Calderón","Sueños hay que verdad son","Auto sacramental alegórico intitulado","",1670,27,1,1,1,26,1,27,1,351,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","cal000054","triunfar-muriendo","Calderón","Triunfar muriendo","Auto sacramental alegórico","",1759,13,1,1,1,12,1,13,1,78,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","cal000055","a-secreto-agravio-secreta-venganza","Calderón","A secreto agravio, secreta venganza","Comedia Famosa","",1637,14,0.935897435897436,0.89010989010989,1.10989010989011,11.5714285714286,2,14,1,81,3,3,0.887659534458795,1.10989010989011,1.05434279649579,1,1.05434279649579,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","cal000056","agradecer-y-no-amar","Calderón","Agradecer y no amar","Gran Comedia","",1653,15,0.92967032967033,0.885714285714286,1.11428571428571,12.4,2,15,1,93,3,3,0.883311147365961,1.11428571428571,1.05248341135806,1,1.05248341135806,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","cal000057","amado-y-aborrecido","Calderón","Amado y aborrecido","Comedia nueva","",1657,24,0.947208436110038,0.923913043478261,1.07608695652174,21.25,2,24,1,255,3,3,0.923282103153609,1.07608695652174,1.02591443381682,1,1.02591443381682,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","cal000058","amar-despues-de-la-muerte","Calderón","Amar después de la muerte o el tuzaní de la Alpujarra","","",1659,25,0.789044943360733,0.406666666666667,1.65,9.76,3,25,1,122,50,3,0.402059339275228,1.60097333333333,1.96250868039306,1.03062303765209,1.90419640226938,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","cal000059","amigo-amante-y-leal","Calderón","Amigo, amante y leal","Gran Comedia","",1653,9,1,1,1,8,1,9,1,36,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","cal000060","antes-que-todo-es-mi-dama","Calderón","Antes que todo es mi dama","Fiesta que se representó a sus Majestades en el Coliseo del Buen Retiro.","",1684,11,0.981818181818182,0.981818181818182,1.01818181818182,9.81818181818182,2,11,1,54,3,3,0.981132075471698,1.01818181818182,1.0006993006993,1,1.0006993006993,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","cal000061","apolo-y-climene","Calderón","Apolo y Climene","Comedia Famosa","",1688,26,0.900402229349598,0.769230769230769,1.23076923076923,19.2307692307692,2,26,1,250,3,3,0.768030929504684,1.23076923076923,1.17235152226263,1,1.17235152226263,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","cal000062","argenis-y-poliarco","Calderón","Argenis y Poliarco","Comedia Famosa","",1637,16,0.950228937728938,0.933333333333333,1.06666666666667,14,2,16,1,112,3,3,0.932098225566125,1.06666666666667,1.01945150378524,1,1.01945150378524,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","cal000063","auristela-y-lisidante","Calderón","Auristela y Lisidante","La Gran Comedia. Fiesta Que Se Representó A Sus Majestades En El Coliseo De Buen Retiro","",1715,31,0.92849270583468,0.87741935483871,1.12258064516129,26.3225806451613,2,31,1,408,3,3,0.876923752318633,1.12258064516129,1.05880665608577,1,1.05880665608577,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","cal000064","basta-callar","Calderón","Basta callar","Comedia Nueva","",1682,15,0.982417582417582,0.980952380952381,1.01904761904762,13.7333333333333,2,15,1,103,3,3,0.980539264885393,1.01904761904762,1.00191559644724,1,1.00191559644724,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","cal000065","bien-vengas-mal-si-vienes-solo","Calderón","Bien vengas mal, si vienes solo","Fiesta que se representó a sus majestades en el salón real de Palacio","",1635,11,0.967676767676768,0.963636363636364,1.03636363636364,9.63636363636364,2,11,1,53,3,3,0.962273827791986,1.03636363636364,1.00561476341633,1,1.00561476341633,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","cal000066","cada-uno-para-si","Calderón","Cada uno para sí","Comedia Famosa","",1661,13,0.987179487179487,0.987179487179487,1.01282051282051,11.8461538461538,2,13,1,77,3,3,0.986842105263158,1.01282051282051,1.00034188034188,1,1.00034188034188,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","cal000067","cefalo-y-pocris","Calderón","Céfalo y Pocris","Comedia burlesca","",1660,29,0.928611811310462,0.88423645320197,1.11576354679803,24.7586206896552,2,29,1,359,3,3,0.883657795536911,1.11576354679803,1.05087265228757,1,1.05087265228757,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","cal000068","celos-aun-del-aire-matan","Calderón","Celos aun del aire matan","","",1660,32,0.956989247311828,0.935483870967742,1.06451612903226,29,2,32,1,464,3,3,0.935243196752983,1.06451612903226,1.0232517602206,1,1.0232517602206,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","cal000069","con-quien-vengo-vengo","Calderón","Con quien vengo vengo","Gran Comedia","",1638,11,0.940909090909091,0.927272727272727,1.07272727272727,9.27272727272727,2,11,1,51,3,3,0.924237060439349,1.07272727272727,1.01803869503114,1,1.01803869503114,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","cal000070","cual-es-mayor-perfeccion-hermosura-o-discrecion","Calderón","¿Cuál es mayor perfección, hermosura o discreción?","Comedia Famosa","",1663,13,1,1,1,12,1,13,1,78,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","cal000071","dar-tiempo-al-tiempo","Calderón","Dar tiempo al tiempo","Gran Comedia","",1662,19,0.972480220158239,0.941520467836257,1.05847953216374,16.9473684210526,2,19,1,161,3,3,0.940832846083667,1.05847953216374,1.03363761608272,1,1.03363761608272,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","cal000072","darlo-todo-y-no-dar-nada","Calderón","Darlo todo, y no dar nada","Comedia Famosa","",1657,27,0.948689517675025,0.925925925925926,1.07407407407407,24.0740740740741,2,27,1,325,3,3,0.925427682378714,1.07407407407407,1.02513630804356,1,1.02513630804356,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","cal000073","de-una-causa-dos-efectos","Calderón","De una causa, dos efectos","Comedia Famosa","",1682,13,1,1,1,12,1,13,1,78,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","cal000074","dicha-y-desdicha-del-nombre","Calderón","Dicha y desdicha del nombre","Comedia Famosa","",1662,20,0.954007567939457,0.926315789473684,1.07368421052632,17.6,2,20,1,176,3,3,0.925578382714287,1.07368421052632,1.03071504883444,1,1.03071504883444,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","cal000075","duelos-de-amor-y-lealtad","Calderón","Duelos de amor y lealtad","Gran Comedia","",1691,31,0.914054011042452,0.843010752688172,1.15698924731183,25.2903225806452,2,31,1,392,3,3,0.842446440561145,1.15698924731183,1.0849995525337,1,1.0849995525337,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","cal000076","eco-y-narciso","Calderón","Eco y Narciso","Comedia Famosa","",1661,13,1,1,1,12,1,13,1,78,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","cal000077","el-acaso-y-el-error","Calderón","El acaso y el error","Comedia","",1660,20,0.9315694874441,0.894736842105263,1.10526315789474,17,2,20,1,170,3,3,0.893554302738323,1.10526315789474,1.04254378786972,1,1.04254378786972,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","cal000078","el-agua-mansa","Calderón","El agua mansa","Gran Comedia","",1649,11,1,1,1,10,1,11,1,55,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","cal000079","el-alcaide-de-si-mismo","Calderón","El alcaide de sí mismo","Gran Comedia","",1627,21,0.910055034159413,0.828571428571429,1.17142857142857,16.5714285714286,2,21,1,174,3,3,0.826985783106975,1.17142857142857,1.10044822141966,1,1.10044822141966,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","cal000080","el-alcalde-de-zalamea","Calderón","El alcalde de Zalamea","Comedia famosa","",1651,16,0.960714285714286,0.95,1.05,14.25,2,16,1,114,3,3,0.949071415883921,1.05,1.01226764354664,1,1.01226764354664,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","cal000081","el-astrologo-fingido","Calderón","El astrólogo fingido","Comedia Famosa","",1637,12,0.972727272727273,0.96969696969697,1.03030303030303,10.6666666666667,2,12,1,64,3,3,0.968798971482001,1.03030303030303,1.00405481566445,1,1.00405481566445,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","cal000082","el-castillo-de-lindabridis","Calderón","El castillo de Lindabridis","Gran Comedia","",1691,18,0.948529411764706,0.908496732026144,1.09150326797386,15.4444444444444,2,18,1,139,3,3,0.907063525950871,1.09150326797386,1.04571442311096,1,1.04571442311096,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","cal000083","el-conde-lucanor","Calderón","El conde Lucanor","Comedia Famosa","",1661,21,0.981203007518797,0.976190476190476,1.02380952380952,19.5238095238095,2,21,1,205,3,3,0.975953879751455,1.02380952380952,1.00537845883525,1,1.00537845883525,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","cal000084","el-encanto-sin-encanto","Calderón","El encanto sin encanto","Comedia Famosa","",1672,24,0.932435147972233,0.884057971014493,1.11594202898551,20.3333333333333,2,24,1,244,3,3,0.883309652072982,1.11594202898551,1.0556152599306,1,1.0556152599306,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","cal000085","el-escondido-y-la-tapada","Calderón","El escondido y la tapada","Comedia Famosa","",1657,18,0.926470588235294,0.869281045751634,1.13071895424837,14.7777777777778,2,18,1,133,3,3,0.867489181338927,1.13071895424837,1.06799094232545,1,1.06799094232545,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","cal000086","el-golfo-de-las-sirenas","Calderón","El golfo de las sirenas","Zarzuela Famosa","",1657,42,0.896022357368027,0.620209059233449,1.37979094076655,25.4285714285714,2,42,1,534,3,3,0.61916080565088,1.37979094076655,1.44715613325379,1,1.44715613325379,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","cal000087","el-gran-principe-de-fez","Calderón","El gran príncipe de Fez","Don Baltasar de Loyola","",1672,28,0.927367579510437,0.875661375661376,1.12433862433862,23.6428571428571,2,28,1,331,3,3,0.874967638362662,1.12433862433862,1.05988786196234,1,1.05988786196234,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","cal000088","el-hombre-pobre-todo-es-trazas","Calderón","El hombre pobre todo es trazas","Comedia Famosa","",1637,10,1,1,1,9,1,10,1,45,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","cal000089","el-jose-de-las-mujeres","Calderón","El José de las mujeres","Comedia Famosa","",1660,19,1,1,1,18,1,19,1,171,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","cal000090","el-laurel-de-apolo","Calderón","El laurel de Apolo","Fiesta de la Zarzuela, transferida al Real Palacio del Buen Retiro","",1664,32,0.976344086021505,0.967741935483871,1.03225806451613,30,2,32,1,480,2,2,0.967617983794838,1.03225806451613,1.00901812737341,1,1.00901812737341,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","cal000091","el-maestro-de-danzar","Calderón","El maestro de danzar","Famosa Comedia","",1664,16,0.970238095238095,0.958333333333333,1.04166666666667,14.375,2,16,1,115,3,3,0.957654500026155,1.04166666666667,1.01314001574847,1,1.01314001574847,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","cal000092","el-magico-prodigioso","Calderón","El mágico prodigioso","Comedia famosa","",1637,16,1,1,1,15,1,16,1,120,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","cal000093","el-mayor-encanto-amor","Calderón","El mayor encanto, amor","Comedia famosa","",1637,29,0.943299510196062,0.9064039408867,1.0935960591133,25.3793103448276,2,29,1,368,3,3,0.905893720181468,1.0935960591133,1.04129158772301,1,1.04129158772301,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","cal000094","el-mayor-monstruo-del-mundo","Calderón","El mayor monstruo del mundo","Pedro Calderón de la Barca","",1637,17,0.911953242835596,0.860294117647059,1.13970588235294,13.7647058823529,2,17,1,117,10,3,0.858306978719473,1.13970588235294,1.06250242098248,1,1.06250242098248,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","cal000095","el-mayor-monstruo-los-celos","Calderón","El mayor monstruo los celos","Comedia Famosa","",1665,17,0.968821374703728,0.963235294117647,1.03676470588235,15.4117647058824,2,17,1,131,3,3,0.96271292677672,1.03676470588235,1.00634503573922,1,1.00634503573922,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","cal000096","el-pintor-de-su-deshonra","Calderón","El pintor de su deshonra","","",1648,24,0.942365002147611,0.891304347826087,1.10869565217391,20.5,2,24,1,246,3,3,0.890538404823196,1.10869565217391,1.05819692563928,1,1.05819692563928,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","cal000097","el-postrer-duelo-de-espana","Calderón","El postrer duelo de España","Comedia Famosa","",1665,26,0.938082497212932,0.898461538461538,1.10153846153846,22.4615384615385,2,26,1,292,3,3,0.897714327785962,1.10153846153846,1.04496772322497,1,1.04496772322497,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","cal000098","el-principe-constante","Calderón","El príncipe constante","Comedia famosa","",1636,18,0.936428032751562,0.901960784313726,1.09803921568627,15.3333333333333,2,18,1,138,3,3,0.90042793435763,1.09803921568627,1.0399810990089,1,1.0399810990089,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","cal000099","el-purgatorio-de-san-patricio","Calderón","El purgatorio de san Patricio","Comedia Famosa","",1628,18,0.908517680576504,0.803921568627451,1.19607843137255,13.6666666666667,2,18,1,123,3,3,0.801358736827804,1.19607843137255,1.13372156416849,1,1.13372156416849,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","cal000100","el-secreto-a-voces","Calderón","El secreto a voces","Comedia famosa","",1642,11,1,1,1,10,1,11,1,55,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","cal000101","el-segundo-scipion","Calderón","El segundo Scipión","Fiesta que se representó a los años del rey","",1676,31,1,1,1,30,1,31,1,465,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","cal000102","el-sitio-de-breda","Calderón","El sitio de Bredá","Comedia Famosa","",1626,28,0.906228778123188,0.825396825396825,1.17460317460317,22.2857142857143,2,28,1,312,3,3,0.82448276582471,1.17460317460317,1.09914823655132,1,1.09914823655132,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","cal000103","en-la-vida-todo-es-verdad-y-todo-mentira","Calderón","En la vida todo es verdad y todo mentira","Famosa Comedia","",1664,42,0.912237174954945,0.832752613240418,1.16724738675958,34.1428571428571,2,42,1,717,3,3,0.832263439367267,1.16724738675958,1.09609185241692,1,1.09609185241692,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","cal000104","fieras-afemina-amor","Calderón","Fieras afemina amor","Fiesta que se representó a los siempre felices años de la Serenísima Católica Majestad doña María-ana de Austria. En el Real Coliseo de Buen Retiro.","",1677,34,0.933194031571314,0.889483065953654,1.11051693404635,29.3529411764706,2,34,1,499,3,3,0.889037896234106,1.11051693404635,1.04966732635836,1,1.04966732635836,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","cal000105","fineza-contra-fineza","Calderón","Fineza contra fineza","Comedia Famosa","",1672,19,0.934565580618212,0.900584795321637,1.09941520467836,16.2105263157895,2,19,1,154,3,3,0.899325982619316,1.09941520467836,1.03918445444694,1,1.03918445444694,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","cal000106","fortunas-de-andromeda-y-perseo","Calderón","Fortunas de Andrómeda y Perseo","La gran comedia","",1653,46,0.905504417374778,0.753623188405797,1.2463768115942,33.9130434782609,2,46,1,780,3,3,0.753097189685356,1.2463768115942,1.20237391637738,1,1.20237391637738,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","cal000107","fuego-de-dios-en-el-querer-bien","Calderón","Fuego de dios en el querer bien","Gran Comedia","",1642,13,1,1,1,12,1,13,1,78,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","cal000108","gustos-y-disgustos-son-no-mas-que-imaginacion","Calderón","Gustos y disgustos son no más que imaginación","Fiesta que se representó a sus Majestades en el Salón de su Real Palacio","",1657,11,0.981818181818182,0.981818181818182,1.01818181818182,9.81818181818182,2,11,1,54,3,3,0.981132075471698,1.01818181818182,1.0006993006993,1,1.0006993006993,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","cal000109","hado-y-divisa-de-leonido-y-marfisa","Calderón","Hado y divisa de Leonido y Marfisa","","",1682,19,0.988992088063296,0.988304093567251,1.01169590643275,17.7894736842105,2,19,1,169,3,3,0.988177684068483,1.01169590643275,1.00082414732486,1,1.00082414732486,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","cal000110","judas-macabeo","Calderón","Judas Macabeo","Comedia Famosa","",1623,17,0.926519069166128,0.889705882352941,1.11029411764706,14.2352941176471,2,17,1,121,3,3,0.8879683939592,1.11029411764706,1.04341446775492,1,1.04341446775492,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","cal000111","la-banda-y-la-flor","Calderón","La banda y la flor","Comedia Famosa","",1632,11,1,1,1,10,1,11,1,55,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","cal000112","la-cisma-de-ingalaterra","Calderón","La cisma de Ingalaterra","Gran Comedia","",1627,15,1,1,1,14,1,15,1,105,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","cal000113","la-desdicha-de-la-voz","Calderón","La desdicha de la voz","Comedia Famosa","",1639,14,0.950549450549451,0.934065934065934,1.06593406593407,12.1428571428571,2,14,1,85,3,3,0.932619152297331,1.06593406593407,1.01922574526585,1,1.01922574526585,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","cal000114","la-estatua-de-prometeo","Calderón","La estatua de Prometeo","Fiesta de años","",1683,21,0.944531262797517,0.919047619047619,1.08095238095238,18.3809523809524,2,21,1,193,3,3,0.918308907829198,1.08095238095238,1.02855504802878,1,1.02855504802878,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","cal000115","la-exaltacion-de-la-cruz","Calderón","La exaltación de la cruz","Comedia religiosa","",1648,21,1,1,1,20,1,21,1,210,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","cal000116","la-gran-cenobia","Calderón","La gran Cenobia","Comedia Famosa","",1625,18,0.923407311642606,0.869281045751634,1.13071895424837,14.7777777777778,2,18,1,133,3,3,0.867466422211829,1.13071895424837,1.06448767122091,1,1.06448767122091,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","cal000117","la-hija-del-aire-i","Calderón","La hija del aire","Primera parte","",1643,20,0.897039473684211,0.810526315789474,1.18947368421053,15.4,2,20,1,154,3,3,0.808672924820104,1.18947368421053,1.10927353464166,1,1.10927353464166,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","cal000118","la-hija-del-aire-ii","Calderón","La hija del aire","Segunda parte","",1643,22,0.943356643356643,0.909090909090909,1.09090909090909,19.0909090909091,2,22,1,210,4,4,0.908310461345072,1.09090909090909,1.03858392422308,1,1.03858392422308,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","cal000119","la-nina-de-gomez-arias","Calderón","La niña de Gómez Arias","Comedia Famosa","",1651,19,0.896476485330975,0.807017543859649,1.19298245614035,14.5263157894737,2,19,1,138,3,3,0.804754335853996,1.19298245614035,1.11397534053624,1,1.11397534053624,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","cal000120","la-puente-de-mantible","Calderón","La puente de Mantible","Comedia Famosa","",1636,18,0.955065359477124,0.934640522875817,1.06535947712418,15.8888888888889,2,18,1,143,3,3,0.933775171893351,1.06535947712418,1.02280012172588,1,1.02280012172588,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","cal000121","la-purpura-de-la-rosa","Calderón","La púrpura de la rosa","Famosa Comedia. Fiesta de Zarzuela y representación música, que se hizo a sus Majestades en el Coliseo de Buen Retiro","",1664,26,1,1,1,25,1,26,1,325,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","cal000122","la-senora-y-la-criada","Calderón","La señora y la criada","Comedia Famosa","",1679,19,0.9379779577148,0.900584795321637,1.09941520467836,16.2105263157895,2,19,1,154,3,3,0.899450948650792,1.09941520467836,1.04283391898335,1,1.04283391898335,TRUE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","cal000123","la-sibila-del-oriente","Calderón","La sibila del Oriente y gran reina de Sabá","Comedia Famosa","",1636,18,1,1,1,17,1,18,1,153,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
