id,corpus_name,corpus_title,corpus_acronym,name,firstAuthor,title,subtitle,normalizedGenre,numOfSpeakers,yearNormalized,size,numOfSegments,numConnectedComponents,averageClustering,averagePathLength,numEdges,CC_rand,APL_rand,CC_dev,APL_dev,S,swn1,polynomial,exponential,linear,quadratic
fre000740,fre,French Drama Corpus,FreDraCor,gueullette-arlequin-pluton,Gueullette,Arlequin-Pluton,Comédie Inédite en Trois Actes.,Comedy,20,1719,20,30,2,0.682759462759463,1.85064935064935,51,0.259680887774507,1.91610643274854,2.62922492529498,0.965838493634566,2.72222006331607,1,,,,
fre000741,fre,French Drama Corpus,FreDraCor,gueullette-caracataca,Gueullette,Caracataca et Caracataqué,Farce en Trois Actes.,Comedy,8,1714,8,16,1,0.408333333333333,1.75,11,0.338086295908124,1.75404166666667,1.20777842306953,0.997695797800318,1.21056781609424,1,,,,
fre000742,fre,French Drama Corpus,FreDraCor,gueullette-chapeau-de-fortunatus,Gueullette,Le Chapeau de Fortunatus,Farce en un Acte.,Comedy,4,1712,4,6,1,0.583333333333333,1.33333333333333,4,0.4788,1.33333333333333,1.21832358674464,1.0,1.21832358674464,1,,,,
fre000743,fre,French Drama Corpus,FreDraCor,gueullette-chaste-isabelle,Gueullette,La Chaste Isabelle,Parade,,6,1720,6,11,1,0.611111111111111,1.53333333333333,9,0.525605968478508,1.41873333333333,1.16267916987343,1.08077627931018,1.07578153974245,1,,,,
fre000744,fre,French Drama Corpus,FreDraCor,gueullette-confiance-des-cocus,Gueullette,La Confiance des Cocus,Parade.,,6,1720,6,8,1,0.9,1.4,9,0.534328940434089,1.41586666666667,1.68435570655941,0.988793671720501,1.70344507123375,1,,,,
fre000745,fre,French Drama Corpus,FreDraCor,gueullette-fausses-envies,Gueullette,"Les Fausses Envies, Parade.",,Comedy,4,1740,4,20,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000746,fre,French Drama Corpus,FreDraCor,gueullette-isabelle-grosse-par-vertu,Gueullette,Isabelle Grosse par Vertu,Farce en un Acte.,Comedy,5,1738,5,5,1,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000747,fre,French Drama Corpus,FreDraCor,gueullette-leandre-fiacre,Gueullette,Léandre Fiacre,Parade.,,5,1720,5,10,1,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000748,fre,French Drama Corpus,FreDraCor,gueullette-leandre-hongre,Gueullette,Léandre Hongre,Parade.,,4,1720,4,11,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000749,fre,French Drama Corpus,FreDraCor,gueullette-marchand-de-merde,Gueullette,Le Marchand de Merde,Parade.,,5,1720,5,12,1,0.866666666666667,1.2,8,0.74759649122807,1.2,1.1592706451083,1.0,1.1592706451083,1,,,,
fre000750,fre,French Drama Corpus,FreDraCor,gueullette-parade-1,Gueullette,"Première Parade, Farce.",,Comedy,12,1714,12,27,1,0.804232804232804,1.71212121212121,23,0.324787015128871,1.80197575757576,2.47618521298857,0.950135541459543,2.60613891906916,1,,,,
fre000751,fre,French Drama Corpus,FreDraCor,gueullette-parade-2,Gueullette,"Deuxième Parade, Farce.",,Comedy,6,1715,6,17,1,0.827777777777778,1.46666666666667,8,0.452690426433731,1.51126666666667,1.82857363319777,0.970488332083462,1.88417889504365,1,,,,
fre000752,fre,French Drama Corpus,FreDraCor,guibert-filles-a-marier,Guibert,Les Filles à Marier,Comédie en un Acte en Vers.,Comedy,10,1768,10,20,1,0.944444444444444,1.08888888888889,41,0.907053135312379,1.08888888888889,1.04122284315702,1.0,1.04122284315702,1,,,,
fre000753,fre,French Drama Corpus,FreDraCor,guimont-de-la-touche-iphigenie,Guymond de la Touche,Iphigénie en Tauride,Tragédie en Cinq Actes et en vers,Tragedy,8,1757,8,36,1,0.827380952380952,1.53571428571429,13,0.420449604801216,1.6149880952381,1.96784809150226,0.95091368799711,2.06942871507834,1,,,,
fre000754,fre,French Drama Corpus,FreDraCor,guyot-de-merville-consentement-force,Guyot de Merville,Le Consentement Forcé,"Comédie, en un Acte et en Prose.",Comedy,7,1738,7,20,3,0.714285714285714,1.0,10,0.419994633234586,1.60200086580087,1.70070200370097,0.624219387983966,2.72452608239822,1,,,,
fre000755,fre,French Drama Corpus,FreDraCor,hardy-meleagre,Hardy,Méléagre,Tragédie,Tragedy,19,1604,19,12,1,0.819937664674507,1.80116959064327,61,0.346276806490019,1.69710010319917,2.36786769805832,1.0613219498649,2.23105505201294,1,,,,
fre000756,fre,French Drama Corpus,FreDraCor,haren-agon,Van Haren,"Agon, Sultan de Bantam",Tragédie,Tragedy,10,1770,10,33,1,0.527142857142857,1.66666666666667,20,0.418622026092247,1.62502222222222,1.25923344756517,1.02562699997265,1.22776940115534,1,,,,
fre000757,fre,French Drama Corpus,FreDraCor,harny-petit-maitre-province,Guerville,Le Petit-Maître en Province,Comédie en un Acte et en vers,Comedy,9,1765,9,19,1,0.87962962962963,1.25,27,0.732827447497624,1.25002777777778,1.20032298549036,0.999977778271594,1.20034965933448,1,,,,
fre000758,fre,French Drama Corpus,FreDraCor,harny-sybille,Guerville,La Sybille,Parodie,Comedy,5,1758,5,13,1,0.9,1.1,9,0.875,1.1,1.02857142857143,1.0,1.02857142857143,1,,,,
fre000759,fre,French Drama Corpus,FreDraCor,hauteroche-cocher-suppose,Hauteroche,Le Cocher Supposé,Comédie,Comedy,14,1684,14,35,1,0.78913110698825,1.68131868131868,36,0.379828287535102,1.66792673992674,2.07759962300154,1.00802909448681,2.06105124779088,1,,,,
fre000760,fre,French Drama Corpus,FreDraCor,henault-marius-a-cirte,Hénault,Marius à Cirte,Tragédie,Tragedy,9,1702,9,28,1,0.674074074074074,1.77777777777778,14,0.347188307749604,1.75678174603175,1.94152296902874,1.01195141729669,1.91859306271371,1,,,,
fre000761,fre,French Drama Corpus,FreDraCor,henault-temple-des-chimeres,Hénault,Le Temple des Chimères,Divertissement,,13,1806,13,6,1,0.77944832944833,1.73076923076923,30,0.366955098235791,1.70120046620047,2.12409728927512,1.01738111713242,2.08780883928932,1,,,,
fre000762,fre,French Drama Corpus,FreDraCor,hervilly-docteur-sans-pareil,d'Hervilly,Le Docteur sans Pareil,"Comédie en un Acte, en vers",,13,1887,13,9,1,1.0,1.0,78,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000763,fre,French Drama Corpus,FreDraCor,hervilly-laitiere,d'Hervilly,La Laitière et le Pot aux Roses,Fable en un Acte,Comedy,3,1882,3,7,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000764,fre,French Drama Corpus,FreDraCor,hervilly-magister,d'Hervilly,Le Magister,Comédie.,,3,1887,3,4,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000765,fre,French Drama Corpus,FreDraCor,hervilly-malade-reel,d'Hervilly,Le Malade Réel,Comédie.,,10,1887,10,3,1,1.0,1.0,45,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000766,fre,French Drama Corpus,FreDraCor,hervilly-moliere-en-prison,d'Hervilly,Molière en Prison,"Comédie en un Acte, en vers",,4,1887,4,7,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000767,fre,French Drama Corpus,FreDraCor,hervilly-pere-et-fils,d'Hervilly,"Poquelin, Père et Fils",Comédie en un Acte,,7,1881,7,14,1,0.80952380952381,1.33333333333333,14,0.628951528366001,1.33644761904762,1.28710047279308,0.997669728562572,1.29010677175453,1,,,,
fre000768,fre,French Drama Corpus,FreDraCor,hervilly-silence-dans-les-rangs,Hervilly,Silence dans les Rangs !,Comédie en un Acte,Comedy,3,1875,3,6,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000769,fre,French Drama Corpus,FreDraCor,hervilly-soupe,d'Hervilly,Entre la Soupe et les Lèvres,Soliloque.,,1,1878,1,1,1,0.0,0.0,0,,,,,,0,,,,
fre000770,fre,French Drama Corpus,FreDraCor,hoffman-original,Hoffmann,L'Original,Comédie.,Comedy,3,1796,3,12,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000771,fre,French Drama Corpus,FreDraCor,hoffman-phedre,Hoffmann,Phèdre,Tragédie Lyrique,,21,1786,21,21,1,0.798140748140748,1.64285714285714,86,0.403582956819404,1.60458571428571,1.97763739685842,1.02385128337533,1.93156704393508,1,,,,
fre000772,fre,French Drama Corpus,FreDraCor,hugo-burgraves,Hugo,Les Burgraves Trilogie,Drame historique en trois parties et en vers.,,31,1843,31,17,2,0.903437728200537,1.37647058823529,165,0.352290384581424,1.65628602150538,2.5644688806195,0.831058507022983,3.08578620993356,1,,,,
fre000773,fre,French Drama Corpus,FreDraCor,hugo-hernani,Hugo,Hernani ou L'Honneur Castillan,Drame,,31,1830,31,29,1,0.844408023019524,1.93763440860215,127,0.269989486830198,1.79902365591398,3.12755890213825,1.07704776545462,2.90382562635755,1,,,,
fre000774,fre,French Drama Corpus,FreDraCor,hugues-boite-a-musique,Hugues,La Boite A Musique,Comédie,Comedy,18,1906,18,14,1,0.909425133689839,1.39869281045752,92,0.595618702754698,1.39882352941176,1.52685792014893,0.999906550789646,1.52700061715081,1,,,,
fre000775,fre,French Drama Corpus,FreDraCor,hugues-cendrillon,Hugues,Cendrillon,Comédie,Comedy,12,1906,12,14,1,0.927272727272727,1.18181818181818,54,0.812656822452183,1.18181818181818,1.14103850685052,1.0,1.14103850685052,1,,,,
fre000776,fre,French Drama Corpus,FreDraCor,hugues-maison-du-dimanche,Hugues,La Maison des Dimanches,Comédie,Comedy,13,1906,13,7,1,0.922377622377622,1.26923076923077,57,0.72367843747086,1.26923076923077,1.27456833673418,1.0,1.27456833673418,1,,,,
fre000777,fre,French Drama Corpus,FreDraCor,hugues-nuit-moliere,Hugues,Une Nuit de Molière,Comédie en un Acte et en vers,Comedy,2,1879,2,2,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
fre000778,fre,French Drama Corpus,FreDraCor,hugues-tyl,Hugues,Tyl l'Espiegle,Comédie,Comedy,16,1906,16,10,1,0.906227106227106,1.24166666666667,91,0.754158292792906,1.24166666666667,1.20164044456905,1.0,1.20164044456905,1,,,,
fre000779,fre,French Drama Corpus,FreDraCor,hus-ingenu,Hus,"L'Ingénu, ou Le Sauvage du Canada",Pantomime en Deux Actes,,7,1805,7,24,2,0.657142857142857,1.26666666666667,11,0.471712332459593,1.52434285714286,1.39310086237601,0.830959164292497,1.67649738066507,1,,,,
fre000780,fre,French Drama Corpus,FreDraCor,imbert-inauguration,Imbert,L'Inauguration du Théâtre Français,Piece en un Acte et en vers,Comedy,12,1782,12,9,1,0.786640211640212,1.51515151515152,34,0.496021586168692,1.49739696969697,1.58589914950331,1.01185693961845,1.56731558326943,1,,,,
fre000781,fre,French Drama Corpus,FreDraCor,imbert-poinsinet-moliere,Imbert,Poinsinet et Molière,Dialogue,,2,1772,2,1,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
fre000782,fre,French Drama Corpus,FreDraCor,jacquelin-philidor-pradon,Jaquelin,"Pradon, Sifflé, Battu et Content","Comédie Anecdote, en un Acte et en Vaudevilles",Comedy,6,1799,6,14,1,0.933333333333333,1.06666666666667,14,0.923076923076923,1.06666666666667,1.01111111111111,1.0,1.01111111111111,1,,,,
fre000783,fre,French Drama Corpus,FreDraCor,jaquelin-soliman,Jaquelin,Soliman,Ou l'Esclave Généreuse.,Tragedy,10,1653,10,24,1,0.706666666666667,1.53333333333333,21,0.436921504567656,1.57887777777778,1.61737671247363,0.971153913820646,1.66541748888254,1,,,,
fre000784,fre,French Drama Corpus,FreDraCor,jarry-ubu-roi,Jarry,Ubu Roi,Drame en 5 Actes,,71,1888,71,33,1,0.879461412566485,1.88370221327968,463,0.185344339374034,1.88332555331992,4.74501360838266,1.00019999726499,4.74406480839603,1,0.0743924515397041,0.0250457111709363,0.0606938134011729,0.076196131302268
fre000785,fre,French Drama Corpus,FreDraCor,jeannet-moliere-en-menage,Jeannet,Molière en Ménage,Comédie en un Acte et en vers,Comedy,16,1855,16,18,1,0.782079725829726,1.76666666666667,56,0.456168189658279,1.54515833333333,1.71445476374754,1.14335639821162,1.49949286716653,1,,,,
fre000786,fre,French Drama Corpus,FreDraCor,jodelle-cleopatre,Jodelle,Cléopâtre Captive,Tragédie,Tragedy,11,1574,11,7,3,0.693506493506494,1.44444444444444,20,0.335089859139561,1.78651602511603,2.06961349199666,0.808525881737129,2.55973684794117,1,,,,
fre000787,fre,French Drama Corpus,FreDraCor,jodelle-didon,Jodelle,Didon se Sacrifiant,Tragédie,Tragedy,9,1574,9,5,1,0.838095238095238,1.47222222222222,22,0.589156856453672,1.3945,1.42253328449746,1.05573483128162,1.34743426317625,1,,,,
fre000788,fre,French Drama Corpus,FreDraCor,jodelle-eugene,Jodelle,L'Eugène,Comédie,Comedy,10,1574,10,20,2,0.842857142857143,1.11111111111111,32,0.696550878970186,1.289,1.21004390103314,0.861994655633135,1.40377192958854,1,,,,
fre000789,fre,French Drama Corpus,FreDraCor,joliet-moliere,Joliet,Molière,Stances dites à la Comédie Française,,2,1879,2,1,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
fre000790,fre,French Drama Corpus,FreDraCor,joly-adrienne-lecouvreur,Joly,Adrienne Legouvreur,Etude Historique en vers,,1,1863,1,1,1,0.0,0.0,0,,,,,,0,,,,
fre000791,fre,French Drama Corpus,FreDraCor,joly-cinq-mars,Joly,Cinq Mars et Richelieu,(1642),,2,1817,2,1,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
fre000792,fre,French Drama Corpus,FreDraCor,joly-fouquet-a-la-bastille,Joly,Fouquet à la Bastille,Monologue Dramatique en vers,,1,1863,1,1,1,0.0,0.0,0,,,,,,0,,,,
fre000793,fre,French Drama Corpus,FreDraCor,joly-moliere,Joly,Molière,(17 février 1673),,3,1817,3,3,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000794,fre,French Drama Corpus,FreDraCor,joly-salomon,Joly,Salomon de Caus A Bicêtre,Monologue Dramatique,,1,1863,1,1,1,0.0,0.0,0,,,,,,0,,,,
fre000795,fre,French Drama Corpus,FreDraCor,kolb-soubrette-de-moliere,Kolb,La Soubrette de Molière,A-Propos en vers,,1,1898,1,1,1,0.0,0.0,0,,,,,,0,,,,
fre000796,fre,French Drama Corpus,FreDraCor,labaume-messe-de-gnide,Griffet de Labaume,La Messe de Gnide,,Comedy,3,1795,3,9,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000797,fre,French Drama Corpus,FreDraCor,labiche-jolly-baron-de-fourchevif,Labiche,Le Baron de Fourchevif,Comédie en un Acte,Comedy,7,1859,7,20,1,0.923809523809524,1.0952380952381,19,0.895452804377565,1.0952380952381,1.03166746398396,1.0,1.03166746398396,1,,,,
fre000798,fre,French Drama Corpus,FreDraCor,labiche-legouve-cigale-chez-les-fourmis,Labiche,La Cigale chez les Fourmis,Comédie en un Acte,Comedy,6,1876,6,11,1,0.933333333333333,1.06666666666667,14,0.923076923076923,1.06666666666667,1.01111111111111,1.0,1.01111111111111,1,,,,
fre000799,fre,French Drama Corpus,FreDraCor,labiche-leroy-brulons-voltaire,Labiche,Brûlons Voltaire !,Comédie en un Acte,Comedy,7,1874,7,11,1,1.0,1.0,21,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000800,fre,French Drama Corpus,FreDraCor,labiche-leroy-il-est-de-la-police,Labiche,Il Est de la Police,Comédie en un Acte,Comedy,7,1872,7,18,1,0.852380952380952,1.23809523809524,16,0.735364717402389,1.23809523809524,1.15912680090488,1.0,1.15912680090488,1,,,,
fre000801,fre,French Drama Corpus,FreDraCor,labiche-michel-deux-timides,Labiche,Les Deux Timides,Comédie-Vaudeville en un Acte,Comedy,5,1860,5,20,1,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000802,fre,French Drama Corpus,FreDraCor,labiche-coup-de-rasoir,Labiche,Un Coup de Rasoir,Saynète,Comedy,3,1881,3,9,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000803,fre,French Drama Corpus,FreDraCor,laboullaye-cormon-corneille-rotrou,Laboullaye,Corneille et Rotrou,Comédie en un Acte et en Prose,Tragedy,14,1845,14,16,1,0.83418882704597,1.42857142857143,54,0.582442991174373,1.40740659340659,1.43222399391227,1.01503818105158,1.41100504458708,1,,,,
fre000804,fre,French Drama Corpus,FreDraCor,la-calprenede-bradamante,La Calprenede,La Bradamante,Tragi-Comédie,Tragicomedy,11,1636,11,25,1,0.81962481962482,1.27272727272727,41,0.735112622381241,1.25454545454545,1.11496496546314,1.01449275362319,1.09903689452795,1,,,,
fre000805,fre,French Drama Corpus,FreDraCor,la-calprenede-clarionte,La Calprenede,Le Clarionte,Tragi-Comédie,Tragicomedy,15,1636,15,22,1,0.807128427128427,1.55238095238095,52,0.486287953254733,1.51348571428571,1.65977466997959,1.02569911148028,1.61818865922992,1,,,,
fre000806,fre,French Drama Corpus,FreDraCor,la-calprenede-comte-d-essex,La Calprenede,Le Comte d'Essex,Tragédie,Tragedy,13,1636,13,27,1,0.699267399267399,1.74358974358974,29,0.352982616219852,1.73015757575758,1.98102503391234,1.00776355172522,1.96576372554949,1,,,,
fre000807,fre,French Drama Corpus,FreDraCor,la-calprenede-edouard,La Calprenede,Edouard,Tragi-Comédie,Tragicomedy,9,1638,9,18,1,0.904761904761905,1.22222222222222,28,0.7647465518506,1.22222222222222,1.18308726279639,1.0,1.18308726279639,1,,,,
fre000808,fre,French Drama Corpus,FreDraCor,la-calprenede-enfants-d-herode,La Calprenede,La Mort des Enfants d'Hérode,Ou Suite de Mariane,Tragedy,10,1636,10,21,1,0.707698412698413,1.42222222222222,26,0.55432159315003,1.42915555555556,1.27669284661417,0.995148650329643,1.28291672424141,1,,,,
fre000809,fre,French Drama Corpus,FreDraCor,la-calprenede-hermenegilde,La Calprenede,Herménégilde,Tragédie,Tragedy,12,1643,12,20,1,0.748677248677249,1.51515151515152,34,0.498872845750832,1.49924545454545,1.50073762293165,1.01060937724229,1.48498287936611,1,,,,
fre000810,fre,French Drama Corpus,FreDraCor,la-calprenede-jeanne,La Calprenede,Jeanne Reine d'Angleterre,Tragédie,Tragedy,16,1638,16,23,1,0.748759920634921,1.7,46,0.369655193693559,1.67161785714286,2.02556310153087,1.01697884641269,1.99174555958158,1,,,,
fre000811,fre,French Drama Corpus,FreDraCor,la-calprenede-mort-mitrhidate,La Calprenede,La Mort de Mitridate,Tragédie,Tragedy,10,1635,10,21,1,0.673333333333333,1.53333333333333,21,0.437533411854692,1.58145555555556,1.538930091028,0.969570929734211,1.58722796221816,1,,,,
fre000812,fre,French Drama Corpus,FreDraCor,la-calprenede-phalante,La Calprenede,Phalante,Tragédie,Tragedy,10,1640,10,24,1,0.824285714285714,1.33333333333333,30,0.651235816851138,1.33408888888889,1.26572539924372,0.999433654262584,1.26644264363662,1,,,,
fre000813,fre,French Drama Corpus,FreDraCor,la-chapelle-zaide,La Chapelle,Zaïde,Tragédie,Tragedy,8,1681,8,35,1,0.416666666666667,1.71428571428571,12,0.378412682043316,1.67915476190476,1.10109065165784,1.02092180731519,1.07852593976172,1,,,,
fre000814,fre,French Drama Corpus,FreDraCor,la-croix-guerre-comique,La Croix,La Guerre Comique,Ou la Défense de l'Ecole des Femmes,Comedy,9,1664,9,6,1,0.793650793650794,1.30555555555556,26,0.70670201897217,1.27786111111111,1.12303456385349,1.02167249961959,1.09921189448834,1,,,,
fre000815,fre,French Drama Corpus,FreDraCor,l-affichard-acteurs-deplaces,L'Affichard,Les Acteurs Déplacés l'Amant Comedien,Comédie en un Acte avec un Prologue et un Divertissement.,Comedy,24,1735,24,26,3,0.828367003367003,1.24770642201835,84,0.298873809390379,1.77139591567852,2.77162794912223,0.704363384252481,3.93494041724453,1,,,,
fre000816,fre,French Drama Corpus,FreDraCor,la-fontaine-achille,La Fontaine,Achille,Tragédie,Tragedy,7,1683,7,10,1,0.8,1.52380952380952,10,0.413361170082143,1.60335238095238,1.9353535307659,0.950389659760502,2.03637898507188,1,,,,
fre000817,fre,French Drama Corpus,FreDraCor,la-fontaine-astree,La Fontaine,Astrée,Tragédie Lyrique,Tragedy,24,1691,24,24,3,0.826292226292226,1.98963730569948,50,0.174096661031108,2.26413874653582,4.74616929123403,0.878761210523722,5.40097723294526,1,0.631368209672913,0.218393119814926,0.459034435531207,0.460929396893075
fre000818,fre,French Drama Corpus,FreDraCor,la-fontaine-climene,La Fontaine,Climène,Comédie,Comedy,12,1671,12,1,1,1.0,1.0,66,1.0,1.0,1.0,1.0,1.0,0,,,,
fre000819,fre,French Drama Corpus,FreDraCor,la-fontaine-daphne,La Fontaine,Daphné,OPÉRA,,54,1682,54,33,3,0.795591464895444,2.27073906485671,251,0.173779896351201,1.98433967639628,4.57815594093571,1.14432982007423,4.00073113592263,1,,,,
fre000820,fre,French Drama Corpus,FreDraCor,la-fontaine-eunuque,La Fontaine,L'Eunuque,Comédie,Comedy,15,1654,15,31,1,0.843923113923114,1.41904761904762,61,0.573127208563603,1.42004761904762,1.47248830855229,0.999295798262969,1.47352596809858,1,,,,
fre000821,fre,French Drama Corpus,FreDraCor,la-fontaine-florentin,La Fontaine,Le Florentin,Comédie,Comedy,7,1685,7,15,1,0.666666666666667,1.47619047619048,11,0.467546703052658,1.52005714285714,1.42588251037583,0.971141435785622,1.468254219039,1,,,,
fre000822,fre,French Drama Corpus,FreDraCor,la-fontaine-galatee,La Fontaine,Galatée,OPÉRA,,11,1682,11,9,1,0.79033189033189,1.47272727272727,29,0.507895958628081,1.48644848484848,1.55609013402414,0.990769130406419,1.57058802728929,1,,,,
fre000823,fre,French Drama Corpus,FreDraCor,la-fontaine-ragotin,La Fontaine,Ragotin ou Le Roman Comique,En Cinq Actes.,Comedy,27,1684,27,65,1,0.779215867519961,1.82621082621083,107,0.300607865141484,1.75121937321937,2.59213399873358,1.04282242084473,2.48569070526296,1,,,,
fre000824,fre,French Drama Corpus,FreDraCor,la-fontaine-rieurs-du-beau-richard,La Fontaine,Les Rieurs du Beau-Richard,Ballet,,10,1659,10,9,4,0.42,1.5,8,0.120097043152926,2.24448679986624,3.49717186180174,0.668304219962173,5.23290405378509,1,,,,
fre000825,fre,French Drama Corpus,FreDraCor,lafont-lesage-querelle-des-theatres,Lafont,La Querelle des Théâtres,Prologue,,12,1710,12,11,1,0.827417027417027,1.59090909090909,27,0.388705383177713,1.66333939393939,2.12864823392152,0.956454886300287,2.22556051980189,1,,,,
fre000826,fre,French Drama Corpus,FreDraCor,lafont-naufrage,Lafont,Le Naufrage ou La Pompe Funèbre de Crispin,Comédie,Comedy,11,1710,11,15,1,0.793578643578644,1.49090909090909,31,0.545060565756828,1.444,1.45594580388831,1.03248552002015,1.41013677737573,1,,,,
fre000827,fre,French Drama Corpus,FreDraCor,lafont-trois-freres-rivaux,La Font,Les Trois Freres Rivaux,Comédie en un Acte et en vers,Comedy,9,1710,9,15,1,0.923280423280423,1.19444444444444,29,0.793699529685789,1.19444444444444,1.16326190043975,1.0,1.16326190043975,1,,,,
fre000828,fre,French Drama Corpus,FreDraCor,la-forge-joueuse-dupee,La Forge,La Joueuse Dupée,Ou l'Intrigue des Académies,Comedy,9,1664,9,7,1,0.915343915343915,1.11111111111111,32,0.882172132818658,1.11111111111111,1.03760239219898,1.0,1.03760239219898,1,,,,
fre000829,fre,French Drama Corpus,FreDraCor,laforgue-noce-de-pierrot,Laforgue,La Noce de Pierrot,Gravures de Charles Martin,Comedy,11,1927,11,1,1,1.0,1.0,55,1.0,1.0,1.0,1.0,1.0,0,,,,
